"","PID","speciesRichness","shannonDiversity"
"70415","4_8_77_89456_1",2,0.58249224388496
"70416","4_8_77_89506_1",1,0
"70417","4_8_77_89637_1",2,0.198515243345873
"70418","4_8_77_89640_1",3,1.06085694715802
"70419","4_8_77_89814_1",2,0.450561208866305
"70420","4_8_77_89816_1",1,0
"70421","4_8_77_89840_1",2,0.636514168294813
"70422","4_8_77_89868_1",1,0
"70423","4_8_77_89919_1",1,0
"70424","4_8_77_89937_1",1,0
"70425","4_8_77_90002_1",2,0.482577565177012
"70426","4_8_77_90089_1",2,0.682908104700472
"70427","4_8_77_90250_1",2,0.693147180559945
"70428","4_8_77_90275_1",2,0.325082973391448
"70429","4_8_77_90294_1",2,0.630086144558791
"70430","4_8_77_90307_1",1,0
"70431","4_8_77_90342_1",2,0.500402423538188
"70432","4_8_77_90680_1",2,0.304636097349238
"70433","4_8_77_90729_1",2,0.684616277801305
"70434","4_8_77_90737_1",3,0.687092027379972
"70435","4_8_77_90783_1",2,0.661563238157982
"70436","4_8_77_90855_1",2,0.590842246275583
"70437","4_8_77_90918_1",2,0.376770161256437
"70438","4_8_77_91033_1",1,0
"70439","4_8_77_91110_1",2,0.441803348010016
"70440","4_8_77_91119_1",2,0.257318640543832
"70441","4_8_7_80026_1",2,0.429323021930616
"70442","4_8_7_80256_1",1,0
"70443","4_8_7_80428_1",5,1.35644027529057
"70444","4_8_7_80690_1",2,0.124250837389631
"70445","4_8_7_80732_1",2,0.206192050633232
"70446","4_8_7_80938_1",1,0
"70447","4_8_7_80986_1",2,0.500402423538188
"70448","4_8_7_81155_1",2,0.598269588585257
"70449","4_8_7_81171_1",2,0.680082904835761
"70450","4_8_7_81256_1",3,0.983273944246389
"70451","4_8_7_81440_1",1,0
"70452","4_8_7_81580_1",2,0.450561208866305
"70453","4_8_7_81625_1",3,0.988861644060343
"70454","4_8_7_81649_1",4,1.07292087629738
"70455","4_8_7_81776_1",2,0.348832095843032
"70456","4_8_7_81905_1",1,0
"70457","4_8_7_81946_1",5,1.20943268140584
"70458","4_8_7_82034_1",3,0.738059534077892
"70459","4_8_7_82110_1",1,0
"70460","4_8_7_82167_1",2,0.636514168294813
"70461","4_8_7_82615_1",2,0.410116318288409
"70462","4_8_7_82723_1",1,0
"70463","4_8_7_82850_1",2,0.500402423538188
"70464","4_8_7_82878_1",4,1.24127235909127
"70465","4_8_7_83253_1",3,0.778997749297193
"70466","4_8_7_83422_1",3,1.02965301406457
"70467","4_8_7_83497_1",2,0.636514168294813
"70468","4_8_7_83936_1",4,0.933105327103148
"70469","4_8_7_83976_1",3,0.867563228481461
"70470","4_8_7_84168_1",1,0
"70471","4_8_7_84317_1",2,0.673011667009257
"70472","4_8_7_84402_1",4,0.380726256347102
"70473","4_8_7_84496_1",3,0.753442461180238
"70474","4_8_7_84750_1",3,0.936888307539016
"70475","4_8_7_84754_1",2,0.659152503822991
"70476","4_8_7_84898_1",2,0.25095480435762
"70477","4_8_7_85057_1",1,0
"70478","4_8_7_85286_1",3,1.08219553003877
"70479","4_8_7_85749_1",2,0.198515243345873
"70480","4_8_7_86047_1",4,1.21104401678012
"70481","4_8_7_86102_1",3,0.559834325921902
"70482","4_8_7_86482_1",2,0.682908104700472
"70483","4_8_7_86805_1",2,0.673011667009257
"70484","4_8_7_86927_1",2,0.191444081957717
"70485","4_8_7_87015_1",3,1.07536128616635
"70486","4_8_7_87034_1",3,0.955699891112534
"70487","4_8_7_87138_1",2,0.486912709464602
"70488","4_8_7_87275_1",1,0
"70489","4_8_7_87376_1",5,1.49440321137961
"70490","4_8_7_87416_1",4,1.22599024767835
"70491","4_8_7_87523_1",3,1.03972077083992
"70492","4_8_7_87619_1",4,1.23949674857793
"70493","4_8_7_87635_1",2,0.500402423538188
"70494","4_8_7_87832_1",3,0.291139838831965
"70495","4_8_7_87833_1",2,0.348832095843032
"70496","4_8_7_87993_1",2,0.686961576597323
"70497","4_8_7_88290_1",2,0.500402423538188
"70498","4_8_7_88343_1",2,0.692201702962277
"70499","4_8_7_88370_1",4,0.935658471704791
"70500","4_8_7_88751_1",1,0
"70501","4_8_7_88760_1",2,0.325082973391448
"70502","4_8_7_88855_1",3,0.839269555789111
"70503","4_8_7_88873_1",3,1.00569298613251
"70504","4_8_7_89070_1",4,1.25096461752725
"70505","4_8_7_89139_1",4,1.01823015395139
"70506","4_8_7_89170_1",2,0.636514168294813
"70507","4_8_7_89175_1",2,0.610864302054894
"70508","4_8_7_89315_1",2,0.668248477664539
"70509","4_8_7_89330_1",4,0.794963506765152
"70510","4_8_7_89359_1",2,0.286835983056161
"70511","4_8_7_89522_1",2,0.673011667009257
"70512","4_8_7_89525_1",1,0
"70513","4_8_7_89586_1",4,1.25508113740142
"70514","4_8_7_89715_1",1,0
"70515","4_8_7_89835_1",2,0.206192050633232
"70516","4_8_7_89983_1",3,0.89820533970415
"70517","4_8_7_90100_1",1,0
"70518","4_8_7_90264_1",4,1.00271826451752
"70519","4_8_7_90290_1",2,0.692012964831874
"70520","4_8_7_90393_1",2,0.500402423538188
"70521","4_8_7_90491_1",3,0.777789931555932
"70522","4_8_7_90642_1",3,1.06085694715802
"70523","4_8_7_90660_1",1,0
"70524","4_8_7_90688_1",3,1.07350201756241
"70525","4_8_7_90877_1",3,1.06085694715802
"70526","4_8_7_91155_1",2,0.410116318288409
"70527","4_8_81_80289_1",1,0
"70528","4_8_81_80508_1",1,0
"70529","4_8_81_80545_1",1,0
"70530","4_8_81_80643_1",2,0.325082973391448
"70531","4_8_81_80677_1",1,0
"70532","4_8_81_80729_1",1,0
"70533","4_8_81_80907_1",1,0
"70534","4_8_81_81284_1",2,0.690923309313818
"70535","4_8_81_81372_1",2,0.651756561172653
"70536","4_8_81_81809_1",1,0
"70537","4_8_81_81837_1",2,0.562335144618808
"70538","4_8_81_81865_1",2,0.645033151676034
"70539","4_8_81_81945_1",1,0
"70540","4_8_81_81991_1",1,0
"70541","4_8_81_82013_1",2,0.69189665920508
"70542","4_8_81_82020_1",2,0.465999256961043
"70543","4_8_81_82048_1",3,0.824029422014453
"70544","4_8_81_82373_1",1,0
"70545","4_8_81_82393_1",2,0.450561208866305
"70546","4_8_81_82454_1",1,0
"70547","4_8_81_82577_1",2,0.64349155301929
"70548","4_8_81_82598_1",1,0
"70549","4_8_81_82602_1",2,0.579915171418101
"70550","4_8_81_82636_1",1,0
"70551","4_8_81_82664_1",2,0.58249224388496
"70552","4_8_81_82673_1",2,0.692849709063535
"70553","4_8_81_82872_1",2,0.686371452146747
"70554","4_8_81_82952_1",1,0
"70555","4_8_81_83055_1",2,0.336495757583516
"70556","4_8_81_83077_1",2,0.325082973391448
"70557","4_8_81_83460_1",2,0.671703461450141
"70558","4_8_81_83514_1",1,0
"70559","4_8_81_83566_1",1,0
"70560","4_8_81_83581_1",2,0.433398873290746
"70561","4_8_81_83706_1",2,0.693147180559945
"70562","4_8_81_83994_1",1,0
"70563","4_8_81_84127_1",1,0
"70564","4_8_81_84261_1",1,0
"70565","4_8_81_84343_1",3,1.05492016798614
"70566","4_8_81_84363_1",2,0.450561208866305
"70567","4_8_81_84487_1",1,0
"70568","4_8_81_84654_1",1,0
"70569","4_8_81_84672_1",2,0.257318640543832
"70570","4_8_81_84720_1",2,0.178844912716848
"70571","4_8_81_84777_1",1,0
"70572","4_8_81_84867_1",2,0.592953317447474
"70573","4_8_81_85282_1",3,0.777789931555932
"70574","4_8_81_85334_1",2,0.585952618303551
"70575","4_8_81_85491_1",3,0.380506218477596
"70576","4_8_81_85583_1",1,0
"70577","4_8_81_85754_1",2,0.191444081957717
"70578","4_8_81_86111_1",2,0.257318640543832
"70579","4_8_81_86112_1",1,0
"70580","4_8_81_86145_1",2,0.198515243345873
"70581","4_8_81_86204_1",2,0.410116318288409
"70582","4_8_81_86489_1",1,0
"70583","4_8_81_86493_1",1,0
"70584","4_8_81_86807_1",1,0
"70585","4_8_81_86877_1",2,0.629501260876381
"70586","4_8_81_86936_1",2,0.295439191872116
"70587","4_8_81_87043_1",2,0.610864302054894
"70588","4_8_81_87715_1",2,0.488375362015832
"70589","4_8_81_87945_1",2,0.673011667009257
"70590","4_8_81_88496_1",2,0.286835983056161
"70591","4_8_81_88520_1",2,0.585952618303551
"70592","4_8_81_89145_1",2,0.340499778471299
"70593","4_8_81_89215_1",1,0
"70594","4_8_81_89324_1",2,0.636514168294813
"70595","4_8_81_89360_1",3,0.639031859650177
"70596","4_8_81_89658_1",2,0.436162325385344
"70597","4_8_81_89673_1",2,0.666278442414676
"70598","4_8_81_89766_1",1,0
"70599","4_8_81_89853_1",1,0
"70600","4_8_81_89880_1",2,0.233791658706459
"70601","4_8_81_89936_1",2,0.649248354870898
"70602","4_8_81_90159_1",1,0
"70603","4_8_81_90384_1",2,0.401189862187006
"70604","4_8_81_90612_1",2,0.486912709464602
"70605","4_8_81_90724_1",2,0.661563238157982
"70606","4_8_81_90846_1",2,0.244930026794635
"70607","4_8_81_90879_1",2,0.450561208866305
"70608","4_8_83_80049_1",3,0.729842919480635
"70609","4_8_83_80098_1",2,0.514653165428929
"70610","4_8_83_80372_1",2,0.629501260876381
"70611","4_8_83_80619_1",1,0
"70612","4_8_83_80667_1",2,0.178844912716848
"70613","4_8_83_80668_1",3,0.717810612667984
"70614","4_8_83_80701_1",2,0.690923309313818
"70615","4_8_83_80782_1",2,0.608556885905289
"70616","4_8_83_80918_1",3,0.469243977820064
"70617","4_8_83_81068_1",2,0.469220348441599
"70618","4_8_83_81092_1",2,0.340499778471299
"70619","4_8_83_81202_1",1,0
"70620","4_8_83_81330_1",2,0.348832095843032
"70621","4_8_83_81398_1",2,0.610864302054894
"70622","4_8_83_81406_1",3,0.934769897858279
"70623","4_8_83_81436_1",2,0.603637251500326
"70624","4_8_83_81472_1",1,0
"70625","4_8_83_81592_1",2,0.465999256961043
"70626","4_8_83_81600_1",2,0.450561208866305
"70627","4_8_83_82153_1",1,0
"70628","4_8_83_82161_1",2,0.519579839130515
"70629","4_8_83_82349_1",3,0.867563228481461
"70630","4_8_83_82377_1",2,0.348832095843032
"70631","4_8_83_82380_1",2,0.579915171418101
"70632","4_8_83_82528_1",2,0.462036909466457
"70633","4_8_83_82585_1",2,0.365023134235587
"70634","4_8_83_82632_1",2,0.636514168294813
"70635","4_8_83_83013_1",2,0.655481773901393
"70636","4_8_83_83084_1",1,0
"70637","4_8_83_83127_1",3,0.848685557726417
"70638","4_8_83_83305_1",2,0.651756561172653
"70639","4_8_83_83779_1",3,0.533961612789336
"70640","4_8_83_84087_1",1,0
"70641","4_8_83_84264_1",1,0
"70642","4_8_83_84268_1",2,0.511740073417409
"70643","4_8_83_84376_1",2,0.163023629494366
"70644","4_8_83_85011_1",2,0.621086374555245
"70645","4_8_83_85074_1",1,0
"70646","4_8_83_85198_1",2,0.688138813713588
"70647","4_8_83_85278_1",2,0.332594214311893
"70648","4_8_83_85395_1",2,0.429323021930616
"70649","4_8_83_85409_1",1,0
"70650","4_8_83_85777_1",1,0
"70651","4_8_83_85939_1",2,0.621086374555245
"70652","4_8_83_86020_1",2,0.422709087805991
"70653","4_8_83_86071_1",2,0.636514168294813
"70654","4_8_83_86368_1",1,0
"70655","4_8_83_86387_1",1,0
"70656","4_8_83_86417_1",1,0
"70657","4_8_83_86423_1",1,0
"70658","4_8_83_86505_1",1,0
"70659","4_8_83_86754_1",1,0
"70660","4_8_83_86894_1",1,0
"70661","4_8_83_86960_1",2,0.545594573969184
"70662","4_8_83_86969_1",1,0
"70663","4_8_83_86971_1",2,0.682908104700472
"70664","4_8_83_87383_1",1,0
"70665","4_8_83_87525_1",2,0.398307113805284
"70666","4_8_83_87615_1",1,0
"70667","4_8_83_87909_1",3,0.805006218592862
"70668","4_8_83_88058_1",2,0.173205206749177
"70669","4_8_83_88075_1",4,1.02852382146895
"70670","4_8_83_88592_1",2,0.570047170501285
"70671","4_8_83_88645_1",2,0.545594573969184
"70672","4_8_83_88748_1",2,0.376770161256437
"70673","4_8_83_88792_1",2,0.636514168294813
"70674","4_8_83_88870_1",2,0.636514168294813
"70675","4_8_83_89332_1",2,0.500402423538188
"70676","4_8_83_89443_1",3,0.803314976140876
"70677","4_8_83_89710_1",3,0.796311640173813
"70678","4_8_83_89719_1",2,0.585952618303551
"70679","4_8_83_89747_1",2,0.682908104700472
"70680","4_8_83_90060_1",1,0
"70681","4_8_83_90202_1",2,0.668248477664539
"70682","4_8_83_90240_1",1,0
"70683","4_8_83_90340_1",2,0.450561208866305
"70684","4_8_83_90521_1",2,0.651756561172653
"70685","4_8_83_90526_1",2,0.540204142388861
"70686","4_8_83_90528_1",2,0.348832095843032
"70687","4_8_83_90558_1",1,0
"70688","4_8_83_90723_1",1,0
"70689","4_8_83_90848_1",2,0.486912709464602
"70690","4_8_83_91111_1",2,0.535959889216217
"70691","4_8_83_91188_1",2,0.450561208866305
"70692","4_8_85_102_1",2,0.691761498852418
"70693","4_8_85_103_1",2,0.572280698801847
"70694","4_8_85_104_1",3,0.424594851323467
"70695","4_8_85_105_1",3,1.00083748123891
"70696","4_8_85_131_1",2,0.492603657539584
"70697","4_8_85_132_1",1,0
"70698","4_8_85_133_1",2,0.636514168294813
"70699","4_8_85_136_1",2,0.278769371768587
"70700","4_8_85_160_1",2,0.486912709464602
"70701","4_8_85_161_1",2,0.636514168294813
"70702","4_8_85_162_1",2,0.0804848370680069
"70703","4_8_85_164_1",2,0.6765259604935
"70704","4_8_85_181_1",1,0
"70705","4_8_85_182_1",2,0.376770161256437
"70706","4_8_85_183_1",1,0
"70707","4_8_85_184_1",3,0.955131195451464
"70708","4_8_85_185_1",1,0
"70709","4_8_85_200_1",1,0
"70710","4_8_85_201_1",1,0
"70711","4_8_85_203_1",3,0.888963625220848
"70712","4_8_85_220_1",1,0
"70713","4_8_85_221_1",3,0.683738905848754
"70714","4_8_85_33_1",1,0
"70715","4_8_85_51_1",2,0.535959889216217
"70716","4_8_85_52_1",2,0.693147180559945
"70717","4_8_85_72_1",2,0.58352747177781
"70718","4_8_85_74_1",3,0.646003447971909
"70719","4_8_85_77_1",5,1.23027660195363
"70720","4_8_85_78_1",3,0.49609935131443
"70721","4_8_85_80108_1",1,0
"70722","4_8_85_80179_1",1,0
"70723","4_8_85_80194_1",2,0.664528438654915
"70724","4_8_85_80260_1",1,0
"70725","4_8_85_80274_1",2,0.184907399167776
"70726","4_8_85_80487_1",2,0.0815104109503315
"70727","4_8_85_80730_1",1,0
"70728","4_8_85_80896_1",1,0
"70729","4_8_85_80917_1",1,0
"70730","4_8_85_80942_1",1,0
"70731","4_8_85_80964_1",2,0.682908104700472
"70732","4_8_85_80971_1",4,0.341068405221178
"70733","4_8_85_80993_1",1,0
"70734","4_8_85_80_1",2,0.636514168294813
"70735","4_8_85_81003_1",2,0.519579839130515
"70736","4_8_85_81011_1",3,0.714039895966886
"70737","4_8_85_81052_1",2,0.376770161256437
"70738","4_8_85_81208_1",1,0
"70739","4_8_85_81325_1",2,0.376770161256437
"70740","4_8_85_81338_1",3,0.746032664714785
"70741","4_8_85_81466_1",2,0.661563238157982
"70742","4_8_85_81477_1",1,0
"70743","4_8_85_81508_1",4,1.18030455699462
"70744","4_8_85_81668_1",2,0.572280698801847
"70745","4_8_85_81935_1",2,0.579915171418101
"70746","4_8_85_81966_1",3,0.912356515158966
"70747","4_8_85_82044_1",3,0.780130779526632
"70748","4_8_85_82125_1",2,0.562335144618808
"70749","4_8_85_82177_1",1,0
"70750","4_8_85_82407_1",1,0
"70751","4_8_85_82561_1",2,0.450561208866305
"70752","4_8_85_82584_1",2,0.114665282202907
"70753","4_8_85_82810_1",2,0.689009238476659
"70754","4_8_85_82833_1",2,0.661563238157982
"70755","4_8_85_83128_1",2,0.689009238476659
"70756","4_8_85_83191_1",1,0
"70757","4_8_85_83298_1",2,0.257318640543832
"70758","4_8_85_83380_1",3,1.01041275378054
"70759","4_8_85_83410_1",2,0.693147180559945
"70760","4_8_85_83416_1",2,0.647446639034633
"70761","4_8_85_83457_1",2,0.519579839130515
"70762","4_8_85_83474_1",2,0.692346967089961
"70763","4_8_85_83490_1",2,0.139060798454741
"70764","4_8_85_83506_1",3,1.03972077083992
"70765","4_8_85_83634_1",2,0.486912709464602
"70766","4_8_85_83904_1",2,0.605797499372304
"70767","4_8_85_83960_1",1,0
"70768","4_8_85_83962_1",2,0.673011667009257
"70769","4_8_85_83967_1",2,0.673011667009257
"70770","4_8_85_83980_1",1,0
"70771","4_8_85_84043_1",2,0.325082973391448
"70772","4_8_85_84092_1",2,0.486912709464602
"70773","4_8_85_84119_1",2,0.369333121645653
"70774","4_8_85_84174_1",1,0
"70775","4_8_85_84240_1",2,0.304636097349238
"70776","4_8_85_84591_1",2,0.653418194793702
"70777","4_8_85_84630_1",2,0.626869457572426
"70778","4_8_85_84649_1",2,0.677494404448707
"70779","4_8_85_84729_1",2,0.392674467227552
"70780","4_8_85_84756_1",2,0.693147180559945
"70781","4_8_85_84760_1",1,0
"70782","4_8_85_85103_1",2,0.689009238476659
"70783","4_8_85_85180_1",2,0.647446639034633
"70784","4_8_85_85369_1",1,0
"70785","4_8_85_85458_1",2,0.325082973391448
"70786","4_8_85_85662_1",4,1.11051289342178
"70787","4_8_85_85727_1",2,0.692626798924835
"70788","4_8_85_85978_1",2,0.636514168294813
"70789","4_8_85_86194_1",1,0
"70790","4_8_85_86234_1",1,0
"70791","4_8_85_86338_1",5,1.03182044228298
"70792","4_8_85_86532_1",2,0.625491359725573
"70793","4_8_85_86997_1",2,0.124250837389631
"70794","4_8_85_87102_1",2,0.667431707658747
"70795","4_8_85_87159_1",2,0.286835983056161
"70796","4_8_85_87170_1",2,0.362210557135449
"70797","4_8_85_87185_1",1,0
"70798","4_8_85_87201_1",2,0.514653165428929
"70799","4_8_85_87205_1",2,0.585952618303551
"70800","4_8_85_87222_1",2,0.692738961744081
"70801","4_8_85_87260_1",2,0.129740694719428
"70802","4_8_85_87347_1",2,0.682908104700472
"70803","4_8_85_87352_1",3,0.600166073159646
"70804","4_8_85_87563_1",2,0.592953317447474
"70805","4_8_85_87564_1",2,0.661563238157982
"70806","4_8_85_87765_1",2,0.682908104700472
"70807","4_8_85_87808_1",2,0.688605152318301
"70808","4_8_85_87878_1",4,0.594125771426911
"70809","4_8_85_87935_1",2,0.691761498852418
"70810","4_8_85_88055_1",2,0.666278442414676
"70811","4_8_85_88203_1",2,0.474139313057837
"70812","4_8_85_88318_1",2,0.545594573969184
"70813","4_8_85_88533_1",2,0.617241769730342
"70814","4_8_85_88598_1",1,0
"70815","4_8_85_88697_1",1,0
"70816","4_8_85_88723_1",2,0.304636097349238
"70817","4_8_85_88781_1",2,0.562335144618808
"70818","4_8_85_88812_1",2,0.673011667009257
"70819","4_8_85_88814_1",2,0.535959889216217
"70820","4_8_85_89081_1",2,0.677494404448707
"70821","4_8_85_89132_1",2,0.691603175869498
"70822","4_8_85_89160_1",3,0.950270539233235
"70823","4_8_85_89190_1",2,0.673011667009257
"70824","4_8_85_89358_1",2,0.603637251500326
"70825","4_8_85_89410_1",2,0.693147180559945
"70826","4_8_85_89789_1",3,0.890521269464538
"70827","4_8_85_89967_1",1,0
"70828","4_8_85_90020_1",2,0.693147180559945
"70829","4_8_85_90024_1",2,0.489551893622929
"70830","4_8_85_90028_1",1,0
"70831","4_8_85_90036_1",2,0.233791658706459
"70832","4_8_85_90038_1",2,0.682908104700472
"70833","4_8_85_90334_1",2,0.511740073417409
"70834","4_8_85_90336_1",2,0.529706199057654
"70835","4_8_85_90383_1",2,0.540204142388861
"70836","4_8_85_90417_1",2,0.646090505060809
"70837","4_8_85_90585_1",2,0.410116318288409
"70838","4_8_85_90638_1",2,0.387212375186361
"70839","4_8_85_90718_1",2,0.519579839130515
"70840","4_8_85_90756_1",3,0.829125615014157
"70841","4_8_85_90949_1",2,0.636514168294813
"70842","4_8_85_91070_1",1,0
"70843","4_8_85_91200_1",2,0.690185676018804
"70844","4_8_91_2_1",1,0
"70845","4_8_91_40_1",4,1.21476654520936
"70846","4_8_91_41_1",2,0.214559155176405
"70847","4_8_91_42_1",3,0.980224314149887
"70848","4_8_91_50_1",3,0.848685557726417
"70849","4_8_91_53_1",2,0.286835983056161
"70850","4_8_91_80166_1",4,1.03501663348432
"70851","4_8_91_80590_1",2,0.25409251585662
"70852","4_8_91_81101_1",3,0.966674830319792
"70853","4_8_91_81303_1",2,0.398307113805284
"70854","4_8_91_81866_1",3,1.00424247305408
"70855","4_8_91_82319_1",3,0.73213346111669
"70856","4_8_91_82507_1",2,0.692687973442475
"70857","4_8_91_82813_1",1,0
"70858","4_8_91_82853_1",2,0.244930026794635
"70859","4_8_91_82937_1",3,0.955699891112534
"70860","4_8_91_83970_1",3,1.01140426470735
"70861","4_8_91_87079_1",2,0.673011667009257
"70862","4_8_91_88095_1",2,0.450561208866305
"70863","4_8_91_88869_1",2,0.6842317651303
"70864","4_8_91_89734_1",2,0.567656697104666
"70865","4_8_91_90025_1",3,0.616128669601866
"70866","4_8_91_90041_1",2,0.214559155176405
"70867","4_8_91_90939_1",2,0.422709087805991
"70868","5_13_111_100_1",8,1.76528229801468
"70869","5_13_111_101_1",7,1.62446453924237
"70870","5_13_111_103_1",7,1.59861484825215
"70871","5_13_111_105_1",7,1.81407943423068
"70872","5_13_111_108_1",6,1.63995664634108
"70873","5_13_111_109_1",8,1.92014661791558
"70874","5_13_111_112_1",8,1.52059298205444
"70875","5_13_111_117_1",7,1.6509787966147
"70876","5_13_111_12_1",7,1.66697432692446
"70877","5_13_111_15_1",10,2.02521374680064
"70878","5_13_111_17_1",8,1.91759106051907
"70879","5_13_111_18_1",8,1.71849199673584
"70880","5_13_111_19_1",7,1.85458166956522
"70881","5_13_111_1_1",7,1.77514405809025
"70882","5_13_111_21_1",6,1.67660524573972
"70883","5_13_111_26_1",8,1.76413488962789
"70884","5_13_111_27_1",10,1.89027010631997
"70885","5_13_111_31_1",5,1.38514961896912
"70886","5_13_111_37_1",11,2.17521884744778
"70887","5_13_111_39_1",7,1.70814038385704
"70888","5_13_111_3_1",10,1.97689778129
"70889","5_13_111_41_1",11,2.07328647529559
"70890","5_13_111_42_1",5,1.43426131736442
"70891","5_13_111_46_1",11,2.12659657717666
"70892","5_13_111_47_1",6,1.46648331570896
"70893","5_13_111_48_1",6,1.64510323384413
"70894","5_13_111_4_1",7,1.67383010092899
"70895","5_13_111_5_1",9,1.56231552157348
"70896","5_13_111_67_1",10,2.05226670744451
"70897","5_13_111_69_1",8,1.66411232443324
"70898","5_13_111_70_1",11,2.22040347871115
"70899","5_13_111_72_1",7,1.66816065043309
"70900","5_13_111_74_1",8,1.79163134252377
"70901","5_13_111_75_1",7,1.40060869244069
"70902","5_13_111_77_1",7,1.49737136775809
"70903","5_13_111_78_1",12,2.27791128696601
"70904","5_13_111_79_1",10,1.97306084602949
"70905","5_13_111_82_1",6,1.37036224234488
"70906","5_13_111_83_1",10,1.73585827352727
"70907","5_13_111_84_1",10,2.08755021771561
"70908","5_13_111_85_1",8,1.44101983760744
"70909","5_13_111_86_1",7,1.77239868502644
"70910","5_13_111_87_1",6,1.47704540483989
"70911","5_13_111_89_1",7,1.79737586072833
"70912","5_13_111_90_1",10,2.00341683390956
"70913","5_13_111_91_1",9,1.59235041915833
"70914","5_13_111_92_1",13,2.31245314555356
"70915","5_13_111_93_1",5,1.47486050178815
"70916","5_13_111_94_1",8,1.85190726917325
"70917","5_13_111_95_1",9,1.99592178471599
"70918","5_13_111_97_1",10,1.99785270441243
"70919","5_13_111_98_1",10,1.55129222884131
"70920","5_13_115_100_1",7,1.04734716844035
"70921","5_13_115_101_1",7,1.82576453850124
"70922","5_13_115_104_1",10,2.02119045625314
"70923","5_13_115_19_1",4,1.33217904021012
"70924","5_13_115_1_1",10,1.68874819402032
"70925","5_13_115_26_1",1,0
"70926","5_13_115_28_1",7,1.05810899213786
"70927","5_13_115_30_1",4,0.925701911121967
"70928","5_13_115_31_1",1,0
"70929","5_13_115_33_1",12,2.36379334788027
"70930","5_13_115_35_1",8,1.85979119657648
"70931","5_13_115_37_1",4,1.32088834314932
"70932","5_13_115_38_1",8,1.7523206498487
"70933","5_13_115_44_1",5,1.22934376836312
"70934","5_13_115_48_1",10,2.02935540308568
"70935","5_13_115_55_1",8,1.17721510238764
"70936","5_13_115_6_1",7,0.61582369793557
"70937","5_13_115_7_1",6,0.906790021628566
"70938","5_13_115_84_1",12,2.28863615189172
"70939","5_13_115_85_1",3,1.01140426470735
"70940","5_13_115_86_1",6,1.47023771658029
"70941","5_13_115_87_1",8,1.63546537266507
"70942","5_13_115_88_1",5,1.36746050260349
"70943","5_13_115_8_1",6,1.43349539247837
"70944","5_13_115_90_1",4,1.49374878842563
"70945","5_13_115_92_1",8,1.89379063492011
"70946","5_13_115_94_1",4,1.11893747454469
"70947","5_13_115_95_1",8,2.06851349735954
"70948","5_13_115_96_1",10,2.00701155722236
"70949","5_13_115_97_1",10,1.71154728628635
"70950","5_13_123_102_1",12,2.202711993946
"70951","5_13_123_103_1",8,1.68225258703384
"70952","5_13_123_105_1",7,1.72456166305466
"70953","5_13_123_10_1",12,2.23202899083357
"70954","5_13_123_13_1",3,0.620056341255239
"70955","5_13_123_15_1",7,1.62861983033282
"70956","5_13_123_18_1",7,1.20451827177207
"70957","5_13_123_19_1",8,1.857573314259
"70958","5_13_123_21_1",7,1.77514405809025
"70959","5_13_123_22_1",3,0.846365829626287
"70960","5_13_123_24_1",9,1.9753082900895
"70961","5_13_123_25_1",14,2.29075067427171
"70962","5_13_123_28_1",7,1.59250580105873
"70963","5_13_123_29_1",7,1.26840941782734
"70964","5_13_123_2_1",12,2.10986857143679
"70965","5_13_123_33_1",12,2.30170530856829
"70966","5_13_123_35_1",6,1.33031628323491
"70967","5_13_123_39_1",11,2.13084862420289
"70968","5_13_123_40_1",11,1.80281205948873
"70969","5_13_123_41_1",10,2.09153775608665
"70970","5_13_123_42_1",10,1.90098146513858
"70971","5_13_123_44_1",10,1.82916037016772
"70972","5_13_123_45_1",7,1.55196924264438
"70973","5_13_123_47_1",11,2.16068871330219
"70974","5_13_123_49_1",6,1.58547146113122
"70975","5_13_123_4_1",6,1.61680171541552
"70976","5_13_123_50_1",5,1.26873400179284
"70977","5_13_123_5_1",8,1.70605711564267
"70978","5_13_123_6_1",14,2.35760451379594
"70979","5_13_123_72_1",7,1.74815545724768
"70980","5_13_123_73_1",9,1.77887965836047
"70981","5_13_123_74_1",6,1.61668318679609
"70982","5_13_123_75_1",7,1.59342423717389
"70983","5_13_123_76_1",6,1.38562189169543
"70984","5_13_123_77_1",9,2.04705055872054
"70985","5_13_123_78_1",9,1.68274943927711
"70986","5_13_123_79_1",6,1.52223314805677
"70987","5_13_123_80_1",5,1.5808185358593
"70988","5_13_123_81_1",10,1.97605749762446
"70989","5_13_123_82_1",11,1.99973308512537
"70990","5_13_123_83_1",4,1.2130075659799
"70991","5_13_123_84_1",5,1.2143130643167
"70992","5_13_123_85_1",10,2.02337515398493
"70993","5_13_123_86_1",9,1.80685403369037
"70994","5_13_123_90_1",7,1.68803518664899
"70995","5_13_123_91_1",8,1.75715867190317
"70996","5_13_123_92_1",8,1.74727645908689
"70997","5_13_123_95_1",8,1.79008851055551
"70998","5_13_123_96_1",8,1.83706566822865
"70999","5_13_123_97_1",12,1.70510473833965
"71000","5_13_129_25_1",4,1.16888903303799
"71001","5_13_129_26_1",4,0.484390116238004
"71002","5_13_129_30_1",9,1.71572866350259
"71003","5_13_129_32_1",7,1.75400412771797
"71004","5_13_129_35_1",2,0.202273001797436
"71005","5_13_129_39_1",6,1.58109375017182
"71006","5_13_129_3_1",1,0
"71007","5_13_129_5_1",6,1.67311836264325
